game_id,repetition,black_agent,white_agent,winner,black_score,white_score,disc_diff
1,1,minimax+mobility,minimax+mobility,white,19,45,-26
2,2,minimax+mobility,minimax+mobility,white,19,45,-26
3,3,minimax+mobility,minimax+mobility,white,19,45,-26
4,4,minimax+mobility,minimax+mobility,white,19,45,-26
5,5,minimax+mobility,minimax+mobility,white,19,45,-26
6,6,minimax+mobility,minimax+mobility,white,19,45,-26
7,7,minimax+mobility,minimax+mobility,white,19,45,-26
8,8,minimax+mobility,minimax+mobility,white,19,45,-26
9,9,minimax+mobility,minimax+mobility,white,19,45,-26
10,10,minimax+mobility,minimax+mobility,white,19,45,-26
11,11,minimax+mobility,minimax+mobility,white,19,45,-26
12,12,minimax+mobility,minimax+mobility,white,19,45,-26
13,13,minimax+mobility,minimax+mobility,white,19,45,-26
14,14,minimax+mobility,minimax+mobility,white,19,45,-26
15,15,minimax+mobility,minimax+mobility,white,19,45,-26
16,16,minimax+mobility,minimax+mobility,white,19,45,-26
17,17,minimax+mobility,minimax+mobility,white,19,45,-26
18,18,minimax+mobility,minimax+mobility,white,19,45,-26
19,19,minimax+mobility,minimax+mobility,white,19,45,-26
20,20,minimax+mobility,minimax+mobility,white,19,45,-26
21,21,minimax+mobility,minimax+mobility,white,19,45,-26
22,22,minimax+mobility,minimax+mobility,white,19,45,-26
23,23,minimax+mobility,minimax+mobility,white,19,45,-26
24,24,minimax+mobility,minimax+mobility,white,19,45,-26
25,25,minimax+mobility,minimax+mobility,white,19,45,-26
26,26,minimax+mobility,minimax+mobility,white,19,45,-26
27,27,minimax+mobility,minimax+mobility,white,19,45,-26
28,28,minimax+mobility,minimax+mobility,black,50,14,36
29,29,minimax+mobility,minimax+mobility,white,19,45,-26
30,30,minimax+mobility,minimax+mobility,white,19,45,-26
31,31,minimax+mobility,minimax+mobility,white,19,45,-26
32,32,minimax+mobility,minimax+mobility,white,19,45,-26
33,1,minimax+mobility,minimax+corner,white,21,43,-22
34,2,minimax+mobility,minimax+corner,white,21,43,-22
35,3,minimax+mobility,minimax+corner,white,21,43,-22
36,4,minimax+mobility,minimax+corner,white,21,43,-22
37,5,minimax+mobility,minimax+corner,white,21,43,-22
38,6,minimax+mobility,minimax+corner,white,21,43,-22
39,7,minimax+mobility,minimax+corner,white,21,43,-22
40,8,minimax+mobility,minimax+corner,white,21,43,-22
41,9,minimax+mobility,minimax+corner,white,21,43,-22
42,10,minimax+mobility,minimax+corner,white,21,43,-22
43,11,minimax+mobility,minimax+corner,white,21,43,-22
44,12,minimax+mobility,minimax+corner,white,21,43,-22
45,13,minimax+mobility,minimax+corner,white,21,43,-22
46,14,minimax+mobility,minimax+corner,white,21,43,-22
47,15,minimax+mobility,minimax+corner,white,21,43,-22
48,16,minimax+mobility,minimax+corner,white,21,43,-22
49,17,minimax+mobility,minimax+corner,white,21,43,-22
50,18,minimax+mobility,minimax+corner,white,21,43,-22
51,19,minimax+mobility,minimax+corner,white,21,43,-22
52,20,minimax+mobility,minimax+corner,white,21,43,-22
53,21,minimax+mobility,minimax+corner,white,21,43,-22
54,22,minimax+mobility,minimax+corner,white,21,43,-22
55,23,minimax+mobility,minimax+corner,white,21,43,-22
56,24,minimax+mobility,minimax+corner,white,21,43,-22
57,25,minimax+mobility,minimax+corner,white,21,43,-22
58,26,minimax+mobility,minimax+corner,white,21,43,-22
59,27,minimax+mobility,minimax+corner,white,21,43,-22
60,28,minimax+mobility,minimax+corner,white,21,43,-22
61,29,minimax+mobility,minimax+corner,white,21,43,-22
62,30,minimax+mobility,minimax+corner,white,21,43,-22
63,31,minimax+mobility,minimax+corner,white,21,43,-22
64,32,minimax+mobility,minimax+corner,white,21,43,-22
65,1,minimax+mobility,minimax+frontier,white,28,36,-8
66,2,minimax+mobility,minimax+frontier,white,28,36,-8
67,3,minimax+mobility,minimax+frontier,white,28,36,-8
68,4,minimax+mobility,minimax+frontier,white,28,36,-8
69,5,minimax+mobility,minimax+frontier,white,28,36,-8
70,6,minimax+mobility,minimax+frontier,white,28,36,-8
71,7,minimax+mobility,minimax+frontier,white,28,36,-8
72,8,minimax+mobility,minimax+frontier,white,28,36,-8
73,9,minimax+mobility,minimax+frontier,white,20,44,-24
74,10,minimax+mobility,minimax+frontier,white,28,36,-8
75,11,minimax+mobility,minimax+frontier,white,28,36,-8
76,12,minimax+mobility,minimax+frontier,white,28,36,-8
77,13,minimax+mobility,minimax+frontier,white,28,36,-8
78,14,minimax+mobility,minimax+frontier,white,28,36,-8
79,15,minimax+mobility,minimax+frontier,white,28,36,-8
80,16,minimax+mobility,minimax+frontier,white,28,36,-8
81,17,minimax+mobility,minimax+frontier,white,28,36,-8
82,18,minimax+mobility,minimax+frontier,white,28,36,-8
83,19,minimax+mobility,minimax+frontier,white,28,36,-8
84,20,minimax+mobility,minimax+frontier,white,28,36,-8
85,21,minimax+mobility,minimax+frontier,white,28,36,-8
86,22,minimax+mobility,minimax+frontier,white,28,36,-8
87,23,minimax+mobility,minimax+frontier,white,28,36,-8
88,24,minimax+mobility,minimax+frontier,white,28,36,-8
89,25,minimax+mobility,minimax+frontier,white,28,36,-8
90,26,minimax+mobility,minimax+frontier,white,28,36,-8
91,27,minimax+mobility,minimax+frontier,white,28,36,-8
92,28,minimax+mobility,minimax+frontier,white,28,36,-8
93,29,minimax+mobility,minimax+frontier,white,28,36,-8
94,30,minimax+mobility,minimax+frontier,white,28,36,-8
95,31,minimax+mobility,minimax+frontier,white,28,36,-8
96,32,minimax+mobility,minimax+frontier,white,28,36,-8
97,1,minimax+mobility,alphabeta+mobility,white,11,53,-42
98,2,minimax+mobility,alphabeta+mobility,white,11,53,-42
99,3,minimax+mobility,alphabeta+mobility,white,11,53,-42
100,4,minimax+mobility,alphabeta+mobility,white,11,53,-42
101,5,minimax+mobility,alphabeta+mobility,white,11,53,-42
102,6,minimax+mobility,alphabeta+mobility,white,11,53,-42
103,7,minimax+mobility,alphabeta+mobility,white,11,53,-42
104,8,minimax+mobility,alphabeta+mobility,white,11,53,-42
105,9,minimax+mobility,alphabeta+mobility,white,11,53,-42
106,10,minimax+mobility,alphabeta+mobility,white,11,53,-42
107,11,minimax+mobility,alphabeta+mobility,white,11,53,-42
108,12,minimax+mobility,alphabeta+mobility,white,11,53,-42
109,13,minimax+mobility,alphabeta+mobility,white,11,53,-42
110,14,minimax+mobility,alphabeta+mobility,white,11,53,-42
111,15,minimax+mobility,alphabeta+mobility,white,11,53,-42
112,16,minimax+mobility,alphabeta+mobility,white,11,53,-42
113,17,minimax+mobility,alphabeta+mobility,white,11,53,-42
114,18,minimax+mobility,alphabeta+mobility,white,11,53,-42
115,19,minimax+mobility,alphabeta+mobility,white,11,53,-42
116,20,minimax+mobility,alphabeta+mobility,white,11,53,-42
117,21,minimax+mobility,alphabeta+mobility,white,11,53,-42
118,22,minimax+mobility,alphabeta+mobility,white,11,53,-42
119,23,minimax+mobility,alphabeta+mobility,white,11,53,-42
120,24,minimax+mobility,alphabeta+mobility,white,11,53,-42
121,25,minimax+mobility,alphabeta+mobility,white,11,53,-42
122,26,minimax+mobility,alphabeta+mobility,white,11,53,-42
123,27,minimax+mobility,alphabeta+mobility,white,11,53,-42
124,28,minimax+mobility,alphabeta+mobility,white,11,53,-42
125,29,minimax+mobility,alphabeta+mobility,white,11,53,-42
126,30,minimax+mobility,alphabeta+mobility,white,11,53,-42
127,31,minimax+mobility,alphabeta+mobility,white,11,53,-42
128,32,minimax+mobility,alphabeta+mobility,white,11,53,-42
129,1,minimax+mobility,alphabeta+corner,white,21,43,-22
130,2,minimax+mobility,alphabeta+corner,white,21,43,-22
131,3,minimax+mobility,alphabeta+corner,white,21,43,-22
132,4,minimax+mobility,alphabeta+corner,white,21,43,-22
133,5,minimax+mobility,alphabeta+corner,white,21,43,-22
134,6,minimax+mobility,alphabeta+corner,white,21,43,-22
135,7,minimax+mobility,alphabeta+corner,white,21,43,-22
136,8,minimax+mobility,alphabeta+corner,white,21,43,-22
137,9,minimax+mobility,alphabeta+corner,white,21,43,-22
138,10,minimax+mobility,alphabeta+corner,white,21,43,-22
139,11,minimax+mobility,alphabeta+corner,white,21,43,-22
140,12,minimax+mobility,alphabeta+corner,white,21,43,-22
141,13,minimax+mobility,alphabeta+corner,white,21,43,-22
142,14,minimax+mobility,alphabeta+corner,white,21,43,-22
143,15,minimax+mobility,alphabeta+corner,white,21,43,-22
144,16,minimax+mobility,alphabeta+corner,white,21,43,-22
145,17,minimax+mobility,alphabeta+corner,white,21,43,-22
146,18,minimax+mobility,alphabeta+corner,white,21,43,-22
147,19,minimax+mobility,alphabeta+corner,white,21,43,-22
148,20,minimax+mobility,alphabeta+corner,white,21,43,-22
149,21,minimax+mobility,alphabeta+corner,white,21,43,-22
150,22,minimax+mobility,alphabeta+corner,white,21,43,-22
151,23,minimax+mobility,alphabeta+corner,white,21,43,-22
152,24,minimax+mobility,alphabeta+corner,white,21,43,-22
153,25,minimax+mobility,alphabeta+corner,white,21,43,-22
154,26,minimax+mobility,alphabeta+corner,white,21,43,-22
155,27,minimax+mobility,alphabeta+corner,white,21,43,-22
156,28,minimax+mobility,alphabeta+corner,white,21,43,-22
157,29,minimax+mobility,alphabeta+corner,white,21,43,-22
158,30,minimax+mobility,alphabeta+corner,white,21,43,-22
159,31,minimax+mobility,alphabeta+corner,white,21,43,-22
160,32,minimax+mobility,alphabeta+corner,white,21,43,-22
161,1,minimax+mobility,alphabeta+frontier,white,31,33,-2
162,2,minimax+mobility,alphabeta+frontier,white,31,33,-2
163,3,minimax+mobility,alphabeta+frontier,white,31,33,-2
164,4,minimax+mobility,alphabeta+frontier,white,31,33,-2
165,5,minimax+mobility,alphabeta+frontier,white,31,33,-2
166,6,minimax+mobility,alphabeta+frontier,white,31,33,-2
167,7,minimax+mobility,alphabeta+frontier,white,31,33,-2
168,8,minimax+mobility,alphabeta+frontier,white,31,33,-2
169,9,minimax+mobility,alphabeta+frontier,white,31,33,-2
170,10,minimax+mobility,alphabeta+frontier,white,31,33,-2
171,11,minimax+mobility,alphabeta+frontier,white,31,33,-2
172,12,minimax+mobility,alphabeta+frontier,white,31,33,-2
173,13,minimax+mobility,alphabeta+frontier,white,31,33,-2
174,14,minimax+mobility,alphabeta+frontier,white,31,33,-2
175,15,minimax+mobility,alphabeta+frontier,white,31,33,-2
176,16,minimax+mobility,alphabeta+frontier,white,31,33,-2
177,17,minimax+mobility,alphabeta+frontier,white,31,33,-2
178,18,minimax+mobility,alphabeta+frontier,white,31,33,-2
179,19,minimax+mobility,alphabeta+frontier,white,31,33,-2
180,20,minimax+mobility,alphabeta+frontier,white,31,33,-2
181,21,minimax+mobility,alphabeta+frontier,white,31,33,-2
182,22,minimax+mobility,alphabeta+frontier,white,31,33,-2
183,23,minimax+mobility,alphabeta+frontier,white,31,33,-2
184,24,minimax+mobility,alphabeta+frontier,white,31,33,-2
185,25,minimax+mobility,alphabeta+frontier,white,31,33,-2
186,26,minimax+mobility,alphabeta+frontier,white,31,33,-2
187,27,minimax+mobility,alphabeta+frontier,white,31,33,-2
188,28,minimax+mobility,alphabeta+frontier,white,31,33,-2
189,29,minimax+mobility,alphabeta+frontier,white,31,33,-2
190,30,minimax+mobility,alphabeta+frontier,white,31,33,-2
191,31,minimax+mobility,alphabeta+frontier,white,31,33,-2
192,32,minimax+mobility,alphabeta+frontier,white,31,33,-2
193,1,minimax+mobility,random,white,12,52,-40
194,2,minimax+mobility,random,black,50,14,36
195,3,minimax+mobility,random,black,36,28,8
196,4,minimax+mobility,random,black,46,18,28
197,5,minimax+mobility,random,black,36,28,8
198,6,minimax+mobility,random,black,51,13,38
199,7,minimax+mobility,random,black,44,20,24
200,8,minimax+mobility,random,black,54,10,44
201,9,minimax+mobility,random,black,45,19,26
202,10,minimax+mobility,random,black,33,31,2
203,11,minimax+mobility,random,black,41,23,18
204,12,minimax+mobility,random,black,45,19,26
205,13,minimax+mobility,random,black,50,14,36
206,14,minimax+mobility,random,black,34,30,4
207,15,minimax+mobility,random,black,55,9,46
208,16,minimax+mobility,random,black,45,19,26
209,17,minimax+mobility,random,black,61,3,58
210,18,minimax+mobility,random,white,29,35,-6
211,19,minimax+mobility,random,white,17,47,-30
212,20,minimax+mobility,random,draw,32,32,0
213,21,minimax+mobility,random,black,52,12,40
214,22,minimax+mobility,random,white,24,40,-16
215,23,minimax+mobility,random,black,60,4,56
216,24,minimax+mobility,random,black,41,23,18
217,25,minimax+mobility,random,black,44,20,24
218,26,minimax+mobility,random,white,30,34,-4
219,27,minimax+mobility,random,white,16,48,-32
220,28,minimax+mobility,random,black,48,16,32
221,29,minimax+mobility,random,white,23,41,-18
222,30,minimax+mobility,random,white,30,34,-4
223,31,minimax+mobility,random,black,36,28,8
224,32,minimax+mobility,random,black,43,21,22
225,1,minimax+corner,minimax+mobility,white,27,37,-10
226,2,minimax+corner,minimax+mobility,white,27,37,-10
227,3,minimax+corner,minimax+mobility,white,27,37,-10
228,4,minimax+corner,minimax+mobility,white,27,37,-10
229,5,minimax+corner,minimax+mobility,white,27,37,-10
230,6,minimax+corner,minimax+mobility,white,27,37,-10
231,7,minimax+corner,minimax+mobility,white,27,37,-10
232,8,minimax+corner,minimax+mobility,white,27,37,-10
233,9,minimax+corner,minimax+mobility,white,27,37,-10
234,10,minimax+corner,minimax+mobility,white,27,37,-10
235,11,minimax+corner,minimax+mobility,white,27,37,-10
236,12,minimax+corner,minimax+mobility,white,27,37,-10
237,13,minimax+corner,minimax+mobility,white,27,37,-10
238,14,minimax+corner,minimax+mobility,white,27,37,-10
239,15,minimax+corner,minimax+mobility,white,27,37,-10
240,16,minimax+corner,minimax+mobility,white,27,37,-10
241,17,minimax+corner,minimax+mobility,white,27,37,-10
242,18,minimax+corner,minimax+mobility,white,27,37,-10
243,19,minimax+corner,minimax+mobility,white,27,37,-10
244,20,minimax+corner,minimax+mobility,white,27,37,-10
245,21,minimax+corner,minimax+mobility,white,27,37,-10
246,22,minimax+corner,minimax+mobility,white,27,37,-10
247,23,minimax+corner,minimax+mobility,white,27,37,-10
248,24,minimax+corner,minimax+mobility,white,27,37,-10
249,25,minimax+corner,minimax+mobility,white,27,37,-10
250,26,minimax+corner,minimax+mobility,white,27,37,-10
251,27,minimax+corner,minimax+mobility,white,27,37,-10
252,28,minimax+corner,minimax+mobility,white,27,37,-10
253,29,minimax+corner,minimax+mobility,white,27,37,-10
254,30,minimax+corner,minimax+mobility,white,27,37,-10
255,31,minimax+corner,minimax+mobility,white,27,37,-10
256,32,minimax+corner,minimax+mobility,white,27,37,-10
257,1,minimax+corner,minimax+corner,white,31,33,-2
258,2,minimax+corner,minimax+corner,white,31,33,-2
259,3,minimax+corner,minimax+corner,white,31,33,-2
260,4,minimax+corner,minimax+corner,white,31,33,-2
261,5,minimax+corner,minimax+corner,white,31,33,-2
262,6,minimax+corner,minimax+corner,white,31,33,-2
263,7,minimax+corner,minimax+corner,white,31,33,-2
264,8,minimax+corner,minimax+corner,white,31,33,-2
265,9,minimax+corner,minimax+corner,white,31,33,-2
266,10,minimax+corner,minimax+corner,white,31,33,-2
267,11,minimax+corner,minimax+corner,white,31,33,-2
268,12,minimax+corner,minimax+corner,white,31,33,-2
269,13,minimax+corner,minimax+corner,white,31,33,-2
270,14,minimax+corner,minimax+corner,white,31,33,-2
271,15,minimax+corner,minimax+corner,white,31,33,-2
272,16,minimax+corner,minimax+corner,white,31,33,-2
273,17,minimax+corner,minimax+corner,white,31,33,-2
274,18,minimax+corner,minimax+corner,white,31,33,-2
275,19,minimax+corner,minimax+corner,white,31,33,-2
276,20,minimax+corner,minimax+corner,white,31,33,-2
277,21,minimax+corner,minimax+corner,white,31,33,-2
278,22,minimax+corner,minimax+corner,white,31,33,-2
279,23,minimax+corner,minimax+corner,white,31,33,-2
280,24,minimax+corner,minimax+corner,white,31,33,-2
281,25,minimax+corner,minimax+corner,white,31,33,-2
282,26,minimax+corner,minimax+corner,white,31,33,-2
283,27,minimax+corner,minimax+corner,white,31,33,-2
284,28,minimax+corner,minimax+corner,white,31,33,-2
285,29,minimax+corner,minimax+corner,white,31,33,-2
286,30,minimax+corner,minimax+corner,white,31,33,-2
287,31,minimax+corner,minimax+corner,white,31,33,-2
288,32,minimax+corner,minimax+corner,white,31,33,-2
289,1,minimax+corner,minimax+frontier,black,39,25,14
290,2,minimax+corner,minimax+frontier,black,39,25,14
291,3,minimax+corner,minimax+frontier,black,39,25,14
292,4,minimax+corner,minimax+frontier,black,39,25,14
293,5,minimax+corner,minimax+frontier,black,39,25,14
294,6,minimax+corner,minimax+frontier,black,39,25,14
295,7,minimax+corner,minimax+frontier,black,39,25,14
296,8,minimax+corner,minimax+frontier,black,39,25,14
297,9,minimax+corner,minimax+frontier,black,39,25,14
298,10,minimax+corner,minimax+frontier,black,39,25,14
299,11,minimax+corner,minimax+frontier,black,39,25,14
300,12,minimax+corner,minimax+frontier,black,39,25,14
301,13,minimax+corner,minimax+frontier,black,39,25,14
302,14,minimax+corner,minimax+frontier,black,39,25,14
303,15,minimax+corner,minimax+frontier,black,39,25,14
304,16,minimax+corner,minimax+frontier,black,39,25,14
305,17,minimax+corner,minimax+frontier,black,39,25,14
306,18,minimax+corner,minimax+frontier,black,39,25,14
307,19,minimax+corner,minimax+frontier,black,39,25,14
308,20,minimax+corner,minimax+frontier,black,39,25,14
309,21,minimax+corner,minimax+frontier,black,39,25,14
310,22,minimax+corner,minimax+frontier,black,39,25,14
311,23,minimax+corner,minimax+frontier,black,39,25,14
312,24,minimax+corner,minimax+frontier,black,39,25,14
313,25,minimax+corner,minimax+frontier,black,39,25,14
314,26,minimax+corner,minimax+frontier,black,39,25,14
315,27,minimax+corner,minimax+frontier,black,39,25,14
316,28,minimax+corner,minimax+frontier,black,39,25,14
317,29,minimax+corner,minimax+frontier,black,39,25,14
318,30,minimax+corner,minimax+frontier,black,39,25,14
319,31,minimax+corner,minimax+frontier,black,39,25,14
320,32,minimax+corner,minimax+frontier,black,39,25,14
321,1,minimax+corner,alphabeta+mobility,black,57,7,50
322,2,minimax+corner,alphabeta+mobility,black,57,7,50
323,3,minimax+corner,alphabeta+mobility,black,57,7,50
324,4,minimax+corner,alphabeta+mobility,black,57,7,50
325,5,minimax+corner,alphabeta+mobility,black,57,7,50
326,6,minimax+corner,alphabeta+mobility,black,57,7,50
327,7,minimax+corner,alphabeta+mobility,black,57,7,50
328,8,minimax+corner,alphabeta+mobility,black,57,7,50
329,9,minimax+corner,alphabeta+mobility,black,57,7,50
330,10,minimax+corner,alphabeta+mobility,black,57,7,50
331,11,minimax+corner,alphabeta+mobility,black,57,7,50
332,12,minimax+corner,alphabeta+mobility,black,57,7,50
333,13,minimax+corner,alphabeta+mobility,black,57,7,50
334,14,minimax+corner,alphabeta+mobility,black,57,7,50
335,15,minimax+corner,alphabeta+mobility,black,57,7,50
336,16,minimax+corner,alphabeta+mobility,black,57,7,50
337,17,minimax+corner,alphabeta+mobility,black,57,7,50
338,18,minimax+corner,alphabeta+mobility,black,57,7,50
339,19,minimax+corner,alphabeta+mobility,black,57,7,50
340,20,minimax+corner,alphabeta+mobility,black,57,7,50
341,21,minimax+corner,alphabeta+mobility,black,57,7,50
342,22,minimax+corner,alphabeta+mobility,black,57,7,50
343,23,minimax+corner,alphabeta+mobility,black,57,7,50
344,24,minimax+corner,alphabeta+mobility,black,57,7,50
345,25,minimax+corner,alphabeta+mobility,black,57,7,50
346,26,minimax+corner,alphabeta+mobility,black,57,7,50
347,27,minimax+corner,alphabeta+mobility,black,57,7,50
348,28,minimax+corner,alphabeta+mobility,black,57,7,50
349,29,minimax+corner,alphabeta+mobility,black,57,7,50
350,30,minimax+corner,alphabeta+mobility,black,57,7,50
351,31,minimax+corner,alphabeta+mobility,black,57,7,50
352,32,minimax+corner,alphabeta+mobility,black,57,7,50
353,1,minimax+corner,alphabeta+corner,black,33,31,2
354,2,minimax+corner,alphabeta+corner,black,33,31,2
355,3,minimax+corner,alphabeta+corner,black,33,31,2
356,4,minimax+corner,alphabeta+corner,black,33,31,2
357,5,minimax+corner,alphabeta+corner,black,33,31,2
358,6,minimax+corner,alphabeta+corner,black,33,31,2
359,7,minimax+corner,alphabeta+corner,black,33,31,2
360,8,minimax+corner,alphabeta+corner,black,33,31,2
361,9,minimax+corner,alphabeta+corner,black,33,31,2
362,10,minimax+corner,alphabeta+corner,black,33,31,2
363,11,minimax+corner,alphabeta+corner,black,33,31,2
364,12,minimax+corner,alphabeta+corner,black,33,31,2
365,13,minimax+corner,alphabeta+corner,black,33,31,2
366,14,minimax+corner,alphabeta+corner,black,33,31,2
367,15,minimax+corner,alphabeta+corner,black,33,31,2
368,16,minimax+corner,alphabeta+corner,black,33,31,2
369,17,minimax+corner,alphabeta+corner,black,33,31,2
370,18,minimax+corner,alphabeta+corner,black,33,31,2
371,19,minimax+corner,alphabeta+corner,black,33,31,2
372,20,minimax+corner,alphabeta+corner,black,33,31,2
373,21,minimax+corner,alphabeta+corner,black,33,31,2
374,22,minimax+corner,alphabeta+corner,black,33,31,2
375,23,minimax+corner,alphabeta+corner,black,33,31,2
376,24,minimax+corner,alphabeta+corner,black,33,31,2
377,25,minimax+corner,alphabeta+corner,black,33,31,2
378,26,minimax+corner,alphabeta+corner,black,33,31,2
379,27,minimax+corner,alphabeta+corner,black,33,31,2
380,28,minimax+corner,alphabeta+corner,black,33,31,2
381,29,minimax+corner,alphabeta+corner,black,33,31,2
382,30,minimax+corner,alphabeta+corner,black,33,31,2
383,31,minimax+corner,alphabeta+corner,black,33,31,2
384,32,minimax+corner,alphabeta+corner,black,33,31,2
385,1,minimax+corner,alphabeta+frontier,black,35,0,35
386,2,minimax+corner,alphabeta+frontier,black,35,0,35
387,3,minimax+corner,alphabeta+frontier,black,35,0,35
388,4,minimax+corner,alphabeta+frontier,black,35,0,35
389,5,minimax+corner,alphabeta+frontier,black,35,0,35
