game_id,repetition,black_agent,white_agent,winner,black_score,white_score,disc_diff
390,6,minimax+corner,alphabeta+frontier,black,35,0,35
391,7,minimax+corner,alphabeta+frontier,black,35,0,35
392,8,minimax+corner,alphabeta+frontier,black,35,0,35
393,9,minimax+corner,alphabeta+frontier,black,35,0,35
394,10,minimax+corner,alphabeta+frontier,black,35,0,35
395,11,minimax+corner,alphabeta+frontier,black,35,0,35
396,12,minimax+corner,alphabeta+frontier,black,35,0,35
397,13,minimax+corner,alphabeta+frontier,black,35,0,35
398,14,minimax+corner,alphabeta+frontier,black,35,0,35
399,15,minimax+corner,alphabeta+frontier,black,35,0,35
400,16,minimax+corner,alphabeta+frontier,black,35,0,35
401,17,minimax+corner,alphabeta+frontier,black,35,0,35
402,18,minimax+corner,alphabeta+frontier,black,35,0,35
403,19,minimax+corner,alphabeta+frontier,black,35,0,35
404,20,minimax+corner,alphabeta+frontier,black,35,0,35
405,21,minimax+corner,alphabeta+frontier,black,35,0,35
406,22,minimax+corner,alphabeta+frontier,black,35,0,35
407,23,minimax+corner,alphabeta+frontier,black,35,0,35
408,24,minimax+corner,alphabeta+frontier,black,35,0,35
409,25,minimax+corner,alphabeta+frontier,black,35,0,35
410,26,minimax+corner,alphabeta+frontier,black,35,0,35
411,27,minimax+corner,alphabeta+frontier,black,35,0,35
412,28,minimax+corner,alphabeta+frontier,black,35,0,35
413,29,minimax+corner,alphabeta+frontier,black,35,0,35
414,30,minimax+corner,alphabeta+frontier,black,35,0,35
415,31,minimax+corner,alphabeta+frontier,black,35,0,35
416,32,minimax+corner,alphabeta+frontier,black,35,0,35
417,1,minimax+corner,random,black,52,12,40
418,2,minimax+corner,random,black,46,18,28
419,3,minimax+corner,random,black,46,18,28
420,4,minimax+corner,random,black,46,18,28
421,5,minimax+corner,random,black,51,13,38
422,6,minimax+corner,random,black,35,29,6
423,7,minimax+corner,random,black,46,18,28
424,8,minimax+corner,random,black,48,16,32
425,9,minimax+corner,random,black,35,29,6
426,10,minimax+corner,random,black,45,19,26
427,11,minimax+corner,random,black,50,13,37
428,12,minimax+corner,random,white,27,37,-10
429,13,minimax+corner,random,black,33,31,2
430,14,minimax+corner,random,black,54,10,44
431,15,minimax+corner,random,black,36,28,8
432,16,minimax+corner,random,black,37,27,10
433,17,minimax+corner,random,black,48,16,32
434,18,minimax+corner,random,black,43,21,22
435,19,minimax+corner,random,black,49,15,34
436,20,minimax+corner,random,black,39,25,14
437,21,minimax+corner,random,black,42,22,20
438,22,minimax+corner,random,black,50,14,36
439,23,minimax+corner,random,black,49,15,34
440,24,minimax+corner,random,black,44,20,24
441,25,minimax+corner,random,black,43,21,22
442,26,minimax+corner,random,black,40,24,16
443,27,minimax+corner,random,black,38,26,12
444,28,minimax+corner,random,black,33,31,2
445,29,minimax+corner,random,black,49,15,34
446,30,minimax+corner,random,black,46,18,28
447,31,minimax+corner,random,black,41,23,18
448,32,minimax+corner,random,black,37,27,10
449,1,minimax+frontier,minimax+mobility,white,23,41,-18
450,2,minimax+frontier,minimax+mobility,white,23,41,-18
451,3,minimax+frontier,minimax+mobility,white,23,41,-18
452,4,minimax+frontier,minimax+mobility,white,23,41,-18
453,5,minimax+frontier,minimax+mobility,white,23,41,-18
454,6,minimax+frontier,minimax+mobility,white,23,41,-18
455,7,minimax+frontier,minimax+mobility,white,23,41,-18
456,8,minimax+frontier,minimax+mobility,white,23,41,-18
457,9,minimax+frontier,minimax+mobility,white,23,41,-18
458,10,minimax+frontier,minimax+mobility,white,23,41,-18
459,11,minimax+frontier,minimax+mobility,white,23,41,-18
460,12,minimax+frontier,minimax+mobility,white,23,41,-18
461,13,minimax+frontier,minimax+mobility,white,23,41,-18
462,14,minimax+frontier,minimax+mobility,white,23,41,-18
463,15,minimax+frontier,minimax+mobility,white,23,41,-18
464,16,minimax+frontier,minimax+mobility,white,23,41,-18
465,17,minimax+frontier,minimax+mobility,white,23,41,-18
466,18,minimax+frontier,minimax+mobility,white,23,41,-18
467,19,minimax+frontier,minimax+mobility,white,23,41,-18
468,20,minimax+frontier,minimax+mobility,white,23,41,-18
469,21,minimax+frontier,minimax+mobility,white,23,41,-18
470,22,minimax+frontier,minimax+mobility,white,23,41,-18
471,23,minimax+frontier,minimax+mobility,white,23,41,-18
472,24,minimax+frontier,minimax+mobility,white,23,41,-18
473,25,minimax+frontier,minimax+mobility,white,23,41,-18
474,26,minimax+frontier,minimax+mobility,white,23,41,-18
475,27,minimax+frontier,minimax+mobility,white,23,41,-18
476,28,minimax+frontier,minimax+mobility,white,23,41,-18
477,29,minimax+frontier,minimax+mobility,white,23,41,-18
478,30,minimax+frontier,minimax+mobility,white,23,41,-18
479,31,minimax+frontier,minimax+mobility,white,23,41,-18
480,32,minimax+frontier,minimax+mobility,white,23,41,-18
481,1,minimax+frontier,minimax+corner,black,48,16,32
482,2,minimax+frontier,minimax+corner,black,48,16,32
483,3,minimax+frontier,minimax+corner,black,48,16,32
484,4,minimax+frontier,minimax+corner,black,48,16,32
485,5,minimax+frontier,minimax+corner,black,48,16,32
486,6,minimax+frontier,minimax+corner,black,48,16,32
487,7,minimax+frontier,minimax+corner,black,48,16,32
488,8,minimax+frontier,minimax+corner,black,48,16,32
489,9,minimax+frontier,minimax+corner,black,48,16,32
490,10,minimax+frontier,minimax+corner,black,48,16,32
491,11,minimax+frontier,minimax+corner,black,48,16,32
492,12,minimax+frontier,minimax+corner,black,48,16,32
493,13,minimax+frontier,minimax+corner,black,48,16,32
494,14,minimax+frontier,minimax+corner,black,48,16,32
495,15,minimax+frontier,minimax+corner,black,48,16,32
496,16,minimax+frontier,minimax+corner,black,48,16,32
497,17,minimax+frontier,minimax+corner,black,48,16,32
498,18,minimax+frontier,minimax+corner,black,48,16,32
499,19,minimax+frontier,minimax+corner,black,48,16,32
500,20,minimax+frontier,minimax+corner,black,48,16,32
501,21,minimax+frontier,minimax+corner,black,48,16,32
502,22,minimax+frontier,minimax+corner,black,48,16,32
503,23,minimax+frontier,minimax+corner,black,48,16,32
504,24,minimax+frontier,minimax+corner,black,48,16,32
505,25,minimax+frontier,minimax+corner,black,48,16,32
506,26,minimax+frontier,minimax+corner,black,48,16,32
507,27,minimax+frontier,minimax+corner,black,48,16,32
508,28,minimax+frontier,minimax+corner,black,48,16,32
509,29,minimax+frontier,minimax+corner,black,48,16,32
510,30,minimax+frontier,minimax+corner,black,48,16,32
511,31,minimax+frontier,minimax+corner,black,48,16,32
512,32,minimax+frontier,minimax+corner,black,48,16,32
513,1,minimax+frontier,minimax+frontier,white,21,43,-22
514,2,minimax+frontier,minimax+frontier,white,21,43,-22
515,3,minimax+frontier,minimax+frontier,white,21,43,-22
516,4,minimax+frontier,minimax+frontier,white,21,43,-22
517,5,minimax+frontier,minimax+frontier,white,21,43,-22
518,6,minimax+frontier,minimax+frontier,white,21,43,-22
519,7,minimax+frontier,minimax+frontier,white,21,43,-22
520,8,minimax+frontier,minimax+frontier,white,21,43,-22
521,9,minimax+frontier,minimax+frontier,white,21,43,-22
522,10,minimax+frontier,minimax+frontier,white,21,43,-22
523,11,minimax+frontier,minimax+frontier,white,21,43,-22
524,12,minimax+frontier,minimax+frontier,white,21,43,-22
525,13,minimax+frontier,minimax+frontier,white,21,43,-22
526,14,minimax+frontier,minimax+frontier,white,21,43,-22
527,15,minimax+frontier,minimax+frontier,white,21,43,-22
528,16,minimax+frontier,minimax+frontier,white,21,43,-22
529,17,minimax+frontier,minimax+frontier,white,21,43,-22
530,18,minimax+frontier,minimax+frontier,white,21,43,-22
531,19,minimax+frontier,minimax+frontier,white,21,43,-22
532,20,minimax+frontier,minimax+frontier,white,21,43,-22
533,21,minimax+frontier,minimax+frontier,white,21,43,-22
534,22,minimax+frontier,minimax+frontier,white,21,43,-22
535,23,minimax+frontier,minimax+frontier,white,21,43,-22
536,24,minimax+frontier,minimax+frontier,white,21,43,-22
537,25,minimax+frontier,minimax+frontier,white,21,43,-22
538,26,minimax+frontier,minimax+frontier,white,21,43,-22
539,27,minimax+frontier,minimax+frontier,white,21,43,-22
540,28,minimax+frontier,minimax+frontier,white,21,43,-22
541,29,minimax+frontier,minimax+frontier,white,21,43,-22
542,30,minimax+frontier,minimax+frontier,white,21,43,-22
543,31,minimax+frontier,minimax+frontier,white,21,43,-22
544,32,minimax+frontier,minimax+frontier,white,21,43,-22
545,1,minimax+frontier,alphabeta+mobility,white,27,37,-10
546,2,minimax+frontier,alphabeta+mobility,white,27,37,-10
547,3,minimax+frontier,alphabeta+mobility,white,27,37,-10
548,4,minimax+frontier,alphabeta+mobility,white,27,37,-10
549,5,minimax+frontier,alphabeta+mobility,white,27,37,-10
550,6,minimax+frontier,alphabeta+mobility,white,27,37,-10
551,7,minimax+frontier,alphabeta+mobility,white,27,37,-10
552,8,minimax+frontier,alphabeta+mobility,white,27,37,-10
553,9,minimax+frontier,alphabeta+mobility,white,27,37,-10
554,10,minimax+frontier,alphabeta+mobility,white,27,37,-10
555,11,minimax+frontier,alphabeta+mobility,white,27,37,-10
556,12,minimax+frontier,alphabeta+mobility,white,27,37,-10
557,13,minimax+frontier,alphabeta+mobility,white,27,37,-10
558,14,minimax+frontier,alphabeta+mobility,white,27,37,-10
559,15,minimax+frontier,alphabeta+mobility,white,27,37,-10
560,16,minimax+frontier,alphabeta+mobility,white,27,37,-10
561,17,minimax+frontier,alphabeta+mobility,white,27,37,-10
562,18,minimax+frontier,alphabeta+mobility,white,27,37,-10
563,19,minimax+frontier,alphabeta+mobility,white,27,37,-10
564,20,minimax+frontier,alphabeta+mobility,white,27,37,-10
565,21,minimax+frontier,alphabeta+mobility,white,27,37,-10
566,22,minimax+frontier,alphabeta+mobility,white,27,37,-10
567,23,minimax+frontier,alphabeta+mobility,white,27,37,-10
568,24,minimax+frontier,alphabeta+mobility,white,27,37,-10
569,25,minimax+frontier,alphabeta+mobility,white,27,37,-10
570,26,minimax+frontier,alphabeta+mobility,white,27,37,-10
571,27,minimax+frontier,alphabeta+mobility,white,27,37,-10
572,28,minimax+frontier,alphabeta+mobility,white,27,37,-10
573,29,minimax+frontier,alphabeta+mobility,white,27,37,-10
574,30,minimax+frontier,alphabeta+mobility,white,27,37,-10
575,31,minimax+frontier,alphabeta+mobility,white,27,37,-10
576,32,minimax+frontier,alphabeta+mobility,white,27,37,-10
577,1,minimax+frontier,alphabeta+corner,white,24,40,-16
578,2,minimax+frontier,alphabeta+corner,white,24,40,-16
579,3,minimax+frontier,alphabeta+corner,white,24,40,-16
580,4,minimax+frontier,alphabeta+corner,white,24,40,-16
581,5,minimax+frontier,alphabeta+corner,white,24,40,-16
582,6,minimax+frontier,alphabeta+corner,white,24,40,-16
583,7,minimax+frontier,alphabeta+corner,white,24,40,-16
584,8,minimax+frontier,alphabeta+corner,white,24,40,-16
585,9,minimax+frontier,alphabeta+corner,white,24,40,-16
586,10,minimax+frontier,alphabeta+corner,white,24,40,-16
587,11,minimax+frontier,alphabeta+corner,white,24,40,-16
588,12,minimax+frontier,alphabeta+corner,white,24,40,-16
589,13,minimax+frontier,alphabeta+corner,white,24,40,-16
590,14,minimax+frontier,alphabeta+corner,white,24,40,-16
591,15,minimax+frontier,alphabeta+corner,white,24,40,-16
592,16,minimax+frontier,alphabeta+corner,white,24,40,-16
593,17,minimax+frontier,alphabeta+corner,white,24,40,-16
594,18,minimax+frontier,alphabeta+corner,white,24,40,-16
595,19,minimax+frontier,alphabeta+corner,white,24,40,-16
596,20,minimax+frontier,alphabeta+corner,white,24,40,-16
597,21,minimax+frontier,alphabeta+corner,white,24,40,-16
598,22,minimax+frontier,alphabeta+corner,white,24,40,-16
599,23,minimax+frontier,alphabeta+corner,white,24,40,-16
600,24,minimax+frontier,alphabeta+corner,white,24,40,-16
601,25,minimax+frontier,alphabeta+corner,white,24,40,-16
602,26,minimax+frontier,alphabeta+corner,white,24,40,-16
603,27,minimax+frontier,alphabeta+corner,white,24,40,-16
604,28,minimax+frontier,alphabeta+corner,white,24,40,-16
605,29,minimax+frontier,alphabeta+corner,white,24,40,-16
606,30,minimax+frontier,alphabeta+corner,white,24,40,-16
607,31,minimax+frontier,alphabeta+corner,white,24,40,-16
608,32,minimax+frontier,alphabeta+corner,white,24,40,-16
609,1,minimax+frontier,alphabeta+frontier,white,23,41,-18
610,2,minimax+frontier,alphabeta+frontier,white,23,41,-18
611,3,minimax+frontier,alphabeta+frontier,white,23,41,-18
612,4,minimax+frontier,alphabeta+frontier,white,23,41,-18
613,5,minimax+frontier,alphabeta+frontier,white,23,41,-18
614,6,minimax+frontier,alphabeta+frontier,white,23,41,-18
615,7,minimax+frontier,alphabeta+frontier,white,23,41,-18
616,8,minimax+frontier,alphabeta+frontier,white,23,41,-18
617,9,minimax+frontier,alphabeta+frontier,white,23,41,-18
618,10,minimax+frontier,alphabeta+frontier,white,23,41,-18
619,11,minimax+frontier,alphabeta+frontier,white,23,41,-18
620,12,minimax+frontier,alphabeta+frontier,white,23,41,-18
621,13,minimax+frontier,alphabeta+frontier,white,23,41,-18
622,14,minimax+frontier,alphabeta+frontier,white,23,41,-18
623,15,minimax+frontier,alphabeta+frontier,white,23,41,-18
624,16,minimax+frontier,alphabeta+frontier,white,23,41,-18
625,17,minimax+frontier,alphabeta+frontier,white,23,41,-18
626,18,minimax+frontier,alphabeta+frontier,white,23,41,-18
627,19,minimax+frontier,alphabeta+frontier,white,23,41,-18
628,20,minimax+frontier,alphabeta+frontier,white,23,41,-18
629,21,minimax+frontier,alphabeta+frontier,white,23,41,-18
630,22,minimax+frontier,alphabeta+frontier,white,23,41,-18
631,23,minimax+frontier,alphabeta+frontier,white,23,41,-18
632,24,minimax+frontier,alphabeta+frontier,white,23,41,-18
633,25,minimax+frontier,alphabeta+frontier,white,23,41,-18
634,26,minimax+frontier,alphabeta+frontier,white,23,41,-18
635,27,minimax+frontier,alphabeta+frontier,white,23,41,-18
636,28,minimax+frontier,alphabeta+frontier,white,23,41,-18
637,29,minimax+frontier,alphabeta+frontier,white,23,41,-18
638,30,minimax+frontier,alphabeta+frontier,white,23,41,-18
639,31,minimax+frontier,alphabeta+frontier,white,23,41,-18
640,32,minimax+frontier,alphabeta+frontier,white,23,41,-18
641,1,minimax+frontier,random,black,41,23,18
642,2,minimax+frontier,random,black,39,25,14
643,3,minimax+frontier,random,black,55,9,46
644,4,minimax+frontier,random,black,47,17,30
645,5,minimax+frontier,random,white,31,33,-2
646,6,minimax+frontier,random,black,40,24,16
647,7,minimax+frontier,random,black,38,26,12
648,8,minimax+frontier,random,black,61,3,58
649,9,minimax+frontier,random,white,14,49,-35
650,10,minimax+frontier,random,black,37,27,10
651,11,minimax+frontier,random,black,39,25,14
652,12,minimax+frontier,random,black,51,13,38
653,13,minimax+frontier,random,white,29,35,-6
654,14,minimax+frontier,random,draw,32,32,0
655,15,minimax+frontier,random,black,47,17,30
656,16,minimax+frontier,random,black,41,23,18
657,17,minimax+frontier,random,black,57,7,50
658,18,minimax+frontier,random,black,37,27,10
659,19,minimax+frontier,random,black,38,26,12
660,20,minimax+frontier,random,black,35,29,6
661,21,minimax+frontier,random,black,47,17,30
662,22,minimax+frontier,random,black,58,6,52
663,23,minimax+frontier,random,black,38,26,12
664,24,minimax+frontier,random,black,37,27,10
665,25,minimax+frontier,random,draw,32,32,0
666,26,minimax+frontier,random,black,49,15,34
667,27,minimax+frontier,random,draw,32,32,0
668,28,minimax+frontier,random,white,26,37,-11
669,29,minimax+frontier,random,black,35,29,6
670,30,minimax+frontier,random,black,53,11,42
671,31,minimax+frontier,random,black,47,17,30
672,32,minimax+frontier,random,black,49,15,34
673,1,alphabeta+mobility,minimax+mobility,white,22,42,-20
674,2,alphabeta+mobility,minimax+mobility,white,22,42,-20
675,3,alphabeta+mobility,minimax+mobility,white,22,42,-20
676,4,alphabeta+mobility,minimax+mobility,white,22,42,-20
677,5,alphabeta+mobility,minimax+mobility,black,58,6,52
678,6,alphabeta+mobility,minimax+mobility,white,22,42,-20
679,7,alphabeta+mobility,minimax+mobility,white,22,42,-20
680,8,alphabeta+mobility,minimax+mobility,white,22,42,-20
681,9,alphabeta+mobility,minimax+mobility,white,22,42,-20
682,10,alphabeta+mobility,minimax+mobility,white,22,42,-20
683,11,alphabeta+mobility,minimax+mobility,white,22,42,-20
684,12,alphabeta+mobility,minimax+mobility,white,22,42,-20
685,13,alphabeta+mobility,minimax+mobility,black,58,6,52
686,14,alphabeta+mobility,minimax+mobility,white,22,42,-20
687,15,alphabeta+mobility,minimax+mobility,white,22,42,-20
688,16,alphabeta+mobility,minimax+mobility,black,58,6,52
689,17,alphabeta+mobility,minimax+mobility,white,22,42,-20
690,18,alphabeta+mobility,minimax+mobility,white,22,42,-20
691,19,alphabeta+mobility,minimax+mobility,black,58,6,52
692,20,alphabeta+mobility,minimax+mobility,black,58,6,52
693,21,alphabeta+mobility,minimax+mobility,white,22,42,-20
694,22,alphabeta+mobility,minimax+mobility,white,22,42,-20
695,23,alphabeta+mobility,minimax+mobility,white,22,42,-20
696,24,alphabeta+mobility,minimax+mobility,white,22,42,-20
697,25,alphabeta+mobility,minimax+mobility,white,22,42,-20
698,26,alphabeta+mobility,minimax+mobility,white,22,42,-20
699,27,alphabeta+mobility,minimax+mobility,white,22,42,-20
700,28,alphabeta+mobility,minimax+mobility,white,22,42,-20
701,29,alphabeta+mobility,minimax+mobility,white,22,42,-20
702,30,alphabeta+mobility,minimax+mobility,white,22,42,-20
703,31,alphabeta+mobility,minimax+mobility,white,22,42,-20
704,32,alphabeta+mobility,minimax+mobility,white,22,42,-20
705,1,alphabeta+mobility,minimax+corner,draw,32,32,0
706,2,alphabeta+mobility,minimax+corner,draw,32,32,0
707,3,alphabeta+mobility,minimax+corner,draw,32,32,0
708,4,alphabeta+mobility,minimax+corner,draw,32,32,0
709,5,alphabeta+mobility,minimax+corner,draw,32,32,0
710,6,alphabeta+mobility,minimax+corner,draw,32,32,0
711,7,alphabeta+mobility,minimax+corner,draw,32,32,0
712,8,alphabeta+mobility,minimax+corner,draw,32,32,0
713,9,alphabeta+mobility,minimax+corner,draw,32,32,0
714,10,alphabeta+mobility,minimax+corner,draw,32,32,0
715,11,alphabeta+mobility,minimax+corner,draw,32,32,0
716,12,alphabeta+mobility,minimax+corner,draw,32,32,0
717,13,alphabeta+mobility,minimax+corner,draw,32,32,0
718,14,alphabeta+mobility,minimax+corner,draw,32,32,0
719,15,alphabeta+mobility,minimax+corner,draw,32,32,0
720,16,alphabeta+mobility,minimax+corner,draw,32,32,0
721,17,alphabeta+mobility,minimax+corner,draw,32,32,0
722,18,alphabeta+mobility,minimax+corner,draw,32,32,0
723,19,alphabeta+mobility,minimax+corner,draw,32,32,0
724,20,alphabeta+mobility,minimax+corner,draw,32,32,0
725,21,alphabeta+mobility,minimax+corner,draw,32,32,0
726,22,alphabeta+mobility,minimax+corner,draw,32,32,0
727,23,alphabeta+mobility,minimax+corner,draw,32,32,0
728,24,alphabeta+mobility,minimax+corner,draw,32,32,0
729,25,alphabeta+mobility,minimax+corner,draw,32,32,0
730,26,alphabeta+mobility,minimax+corner,draw,32,32,0
731,27,alphabeta+mobility,minimax+corner,draw,32,32,0
732,28,alphabeta+mobility,minimax+corner,draw,32,32,0
733,29,alphabeta+mobility,minimax+corner,draw,32,32,0
734,30,alphabeta+mobility,minimax+corner,draw,32,32,0
735,31,alphabeta+mobility,minimax+corner,draw,32,32,0
736,32,alphabeta+mobility,minimax+corner,draw,32,32,0
737,1,alphabeta+mobility,minimax+frontier,black,34,30,4
738,2,alphabeta+mobility,minimax+frontier,white,25,39,-14
739,3,alphabeta+mobility,minimax+frontier,black,34,30,4
740,4,alphabeta+mobility,minimax+frontier,white,25,39,-14
741,5,alphabeta+mobility,minimax+frontier,white,25,39,-14
742,6,alphabeta+mobility,minimax+frontier,white,25,39,-14
743,7,alphabeta+mobility,minimax+frontier,black,34,30,4
744,8,alphabeta+mobility,minimax+frontier,white,25,39,-14
745,9,alphabeta+mobility,minimax+frontier,white,25,39,-14
746,10,alphabeta+mobility,minimax+frontier,white,25,39,-14
747,11,alphabeta+mobility,minimax+frontier,black,34,30,4
748,12,alphabeta+mobility,minimax+frontier,white,25,39,-14
749,13,alphabeta+mobility,minimax+frontier,white,25,39,-14
750,14,alphabeta+mobility,minimax+frontier,white,25,39,-14
751,15,alphabeta+mobility,minimax+frontier,white,25,39,-14
752,16,alphabeta+mobility,minimax+frontier,white,25,39,-14
753,17,alphabeta+mobility,minimax+frontier,black,34,30,4
754,18,alphabeta+mobility,minimax+frontier,white,25,39,-14
755,19,alphabeta+mobility,minimax+frontier,white,25,39,-14
756,20,alphabeta+mobility,minimax+frontier,white,25,39,-14
757,21,alphabeta+mobility,minimax+frontier,white,25,39,-14
758,22,alphabeta+mobility,minimax+frontier,white,25,39,-14
759,23,alphabeta+mobility,minimax+frontier,white,25,39,-14
760,24,alphabeta+mobility,minimax+frontier,white,25,39,-14
761,25,alphabeta+mobility,minimax+frontier,black,34,30,4
762,26,alphabeta+mobility,minimax+frontier,black,34,30,4
763,27,alphabeta+mobility,minimax+frontier,white,25,39,-14
764,28,alphabeta+mobility,minimax+frontier,white,25,39,-14
765,29,alphabeta+mobility,minimax+frontier,white,25,39,-14
766,30,alphabeta+mobility,minimax+frontier,white,25,39,-14
767,31,alphabeta+mobility,minimax+frontier,white,25,39,-14
768,32,alphabeta+mobility,minimax+frontier,white,25,39,-14
769,1,alphabeta+mobility,alphabeta+mobility,white,18,46,-28
770,2,alphabeta+mobility,alphabeta+mobility,white,18,46,-28
771,3,alphabeta+mobility,alphabeta+mobility,white,18,46,-28
772,4,alphabeta+mobility,alphabeta+mobility,white,18,46,-28
773,5,alphabeta+mobility,alphabeta+mobility,white,18,46,-28
774,6,alphabeta+mobility,alphabeta+mobility,white,18,46,-28
775,7,alphabeta+mobility,alphabeta+mobility,white,18,46,-28
776,8,alphabeta+mobility,alphabeta+mobility,white,18,46,-28
